Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Starter;L. Mendez Camps;18;14;0,23;14,23;1;6;0,17;1;5;0,20;0;1;0,00;2;4;0,50;;;;;;;;4;1;2;3;2;3;1;0;0;2;4;-9;0;7;L. Mendez Camps
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Starter;A. Alston;34;37;0,62;37,62;5;16;0,31;3;10;0,30;2;6;0,33;9;10;0,90;;;;;;;;21;2;1;3;3;0;0;0;1;4;6;-1;15;22;A. Alston
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Starter;O. Diarisso;26;46;0,77;46,77;3;7;0,43;3;7;0,43;0;0;;0;0;;;;;;;;;6;3;6;9;0;0;0;0;0;2;3;3;11;23;O. Diarisso
24-25;11;Championat de France;Exterieur;Defaite;Bourges;Capitaine;Starter;E. Tahane(C);33;59;0,98;59,98;4;8;0,50;3;7;0,43;1;1;1,00;3;3;1,00;;;;;;;;12;1;4;5;2;1;0;0;1;4;3;-2;14;31;E. Tahane(C)
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;A. Merceron;20;49;0,82;49,82;1;2;0,50;1;1;1,00;0;1;0,00;1;3;0,33;;;;;;;;3;0;2;2;0;2;0;0;0;0;3;-14;0;4;A. Merceron
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;M. Dursus;22;7;0,12;7,12;3;8;0,38;1;3;0,33;2;5;0,40;3;4;0,75;;;;;;;;11;0;2;2;0;1;0;0;0;2;2;3;6;8;M. Dursus
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;I. Nguinabe;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10;I. Nguinabe
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;Q. Urbaniak-Dornstauder;10;50;0,83;50,83;2;2;1,00;2;2;1,00;0;0;;0;0;;;;;;;;;4;1;0;1;0;2;1;1;0;3;1;0;5;11;Q. Urbaniak-Dornstauder
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;J. Bayssiere;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;91;J. Bayssiere
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;5;8;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;11;Championat de France;Exterieur;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;22;63;0,35;15;41;0,37;7;22;0,32;18;24;0,75;15;28;7;6;18;9;7;69;12;25;37;12;10;4;1;2;20;23;0;66;0;TOTAUX EQUIPE
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Starter;A. Ngo Ndjock;31;19;0,32;19,32;4;11;0,36;2;4;0,50;2;7;0,29;2;2;1,00;;;;;;;;12;0;5;5;1;1;1;0;0;3;3;16;11;0;A. Ngo Ndjock
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Starter;L. Mendez Camps;22;12;0,2;12,2;1;6;0,17;0;4;0,00;1;2;0,50;0;0;;;;;;;;;3;0;1;1;4;2;0;1;0;1;0;4;2;7;L. Mendez Camps
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Starter;A. Alston;34;5;0,08;5,08;1;10;0,10;0;5;0,00;1;5;0,20;0;0;;;;;;;;;3;1;4;5;5;3;1;0;1;3;2;7;2;22;A. Alston
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Starter;O. Diarisso;13;34;0,57;34,57;3;6;0,50;3;6;0,50;0;0;;0;0;;;;;;;;;6;0;4;4;0;2;0;0;0;2;0;1;5;23;O. Diarisso
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;Capitaine;Starter;E. Tahane(C);31;16;0,27;16,27;4;5;0,80;4;5;0,80;0;0;;2;2;1,00;;;;;;;;10;2;5;7;1;1;3;0;0;2;4;1;19;31;E. Tahane(C)
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Banc;A. Merceron;15;58;0,97;58,97;1;1;1,00;1;1;1,00;0;0;;0;0;;;;;;;;;2;0;2;2;0;0;0;0;0;0;0;11;4;4;A. Merceron
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Banc;M. Dursus;12;4;0,07;4,07;0;4;0,00;0;3;0,00;0;1;0,00;0;0;;;;;;;;;0;2;0;2;2;1;1;0;0;2;0;4;0;8;M. Dursus
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Banc;Q. Urbaniak-Dornstauder;12;48;0,8;48,8;4;6;0,67;4;6;0,67;0;0;;2;2;1,00;;;;;;;;10;1;2;3;0;1;0;1;0;1;2;7;11;11;Q. Urbaniak-Dornstauder
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Banc;J. Adams;26;44;0,73;44,73;6;10;0,60;4;6;0,67;2;4;0,50;3;5;0,60;;;;;;;;17;3;4;7;3;0;1;0;0;1;3;9;22;24;J. Adams
24-25;12;Championat de France;Exterieur;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;1;3;0;2;0;0;0;0;0;0;0;0;Team / Coach
